customer_id,churn_probability,risk_level
33739,0.269,Low
21336,0.269,Low
6063,0.2689,Low
49519,0.2689,Low
42837,0.2689,Low
44436,0.2689,Low
17729,0.2689,Low
7645,0.2688,Low
15821,0.2688,Low
49530,0.2688,Low
18104,0.2688,Low
29211,0.2687,Low
28283,0.2687,Low
22617,0.2687,Low
21131,0.2686,Low
45293,0.2686,Low
15986,0.2686,Low
2283,0.2685,Low
49224,0.2685,Low
37094,0.2685,Low
20118,0.2685,Low
47475,0.2684,Low
22895,0.2684,Low
29896,0.2684,Low
30239,0.2684,Low
46783,0.2683,Low
38015,0.2683,Low
31939,0.2683,Low
51681,0.2683,Low
23160,0.2683,Low
36138,0.2683,Low
36320,0.2682,Low
27084,0.2682,Low
39906,0.2682,Low
40732,0.2682,Low
14714,0.2682,Low
15974,0.2682,Low
17643,0.2681,Low
1100,0.2681,Low
15050,0.268,Low
20027,0.2679,Low
50509,0.2679,Low
40974,0.2679,Low
6480,0.2678,Low
9408,0.2678,Low
30288,0.2678,Low
21432,0.2678,Low
36431,0.2678,Low
47602,0.2678,Low
20984,0.2678,Low
7618,0.2677,Low
13242,0.2676,Low
33494,0.2676,Low
40353,0.2676,Low
10498,0.2676,Low
39535,0.2676,Low
43975,0.2676,Low
8897,0.2676,Low
26178,0.2676,Low
33978,0.2675,Low
36059,0.2675,Low
38172,0.2675,Low
1279,0.2675,Low
35358,0.2675,Low
6649,0.2674,Low
46176,0.2674,Low
33945,0.2674,Low
41,0.2674,Low
21380,0.2674,Low
40170,0.2674,Low
51995,0.2673,Low
47680,0.2673,Low
49457,0.2673,Low
627,0.2673,Low
45235,0.2673,Low
41231,0.2673,Low
29974,0.2672,Low
13646,0.2672,Low
2656,0.2672,Low
47529,0.2672,Low
8850,0.2672,Low
3748,0.2672,Low
28429,0.2671,Low
6367,0.2671,Low
38161,0.2671,Low
51068,0.2671,Low
28155,0.267,Low
45547,0.267,Low
42133,0.267,Low
9493,0.267,Low
15841,0.2669,Low
51238,0.2669,Low
11088,0.2669,Low
47853,0.2669,Low
33242,0.2669,Low
42071,0.2668,Low
35292,0.2668,Low
47884,0.2668,Low
5336,0.2667,Low
15542,0.2667,Low
3753,0.2667,Low
44495,0.2667,Low
2554,0.2666,Low
16778,0.2666,Low
4791,0.2666,Low
38659,0.2666,Low
29458,0.2666,Low
35104,0.2664,Low
30760,0.2664,Low
21225,0.2664,Low
4284,0.2664,Low
41737,0.2664,Low
28181,0.2663,Low
5245,0.2663,Low
51751,0.2663,Low
32800,0.2663,Low
48296,0.2662,Low
24985,0.2662,Low
51432,0.2662,Low
19800,0.2662,Low
47710,0.2662,Low
20511,0.2662,Low
21612,0.2661,Low
27250,0.2661,Low
2004,0.266,Low
26519,0.266,Low
34580,0.2659,Low
21622,0.2659,Low
51919,0.2659,Low
11086,0.2659,Low
48026,0.2659,Low
20648,0.2659,Low
22900,0.2658,Low
30485,0.2658,Low
31460,0.2657,Low
18351,0.2657,Low
28270,0.2657,Low
13802,0.2657,Low
20756,0.2657,Low
1981,0.2656,Low
20635,0.2656,Low
17495,0.2656,Low
43962,0.2656,Low
51033,0.2656,Low
23767,0.2656,Low
6582,0.2655,Low
36620,0.2655,Low
37258,0.2655,Low
48000,0.2654,Low
14523,0.2654,Low
41273,0.2654,Low
10769,0.2654,Low
14143,0.2653,Low
6736,0.2653,Low
49841,0.2653,Low
39487,0.2653,Low
12086,0.2653,Low
41972,0.2653,Low
26920,0.2652,Low
9232,0.2652,Low
20891,0.2652,Low
14000,0.2652,Low
17854,0.2652,Low
14083,0.2652,Low
48662,0.2651,Low
16313,0.2651,Low
24980,0.2651,Low
24070,0.2651,Low
21909,0.265,Low
9330,0.265,Low
36890,0.265,Low
17671,0.265,Low
44288,0.265,Low
21898,0.265,Low
41441,0.2649,Low
13106,0.2649,Low
14528,0.2649,Low
30357,0.2649,Low
4303,0.2648,Low
13477,0.2648,Low
19504,0.2648,Low
6625,0.2648,Low
47226,0.2647,Low
37698,0.2647,Low
32158,0.2646,Low
15610,0.2646,Low
35405,0.2646,Low
4686,0.2645,Low
17356,0.2645,Low
48409,0.2645,Low
42821,0.2645,Low
15719,0.2645,Low
47392,0.2645,Low
33182,0.2644,Low
27310,0.2644,Low
40226,0.2644,Low
20979,0.2644,Low
18595,0.2644,Low
35958,0.2644,Low
14683,0.2644,Low
29973,0.2644,Low
4584,0.2643,Low
50806,0.2643,Low
41375,0.2643,Low
12955,0.2643,Low
17669,0.2642,Low
6599,0.2642,Low
38164,0.2642,Low
1377,0.2641,Low
28978,0.2641,Low
45242,0.2641,Low
44303,0.264,Low
16483,0.264,Low
4811,0.264,Low
9184,0.264,Low
4183,0.264,Low
10117,0.264,Low
27571,0.2639,Low
33447,0.2639,Low
31605,0.2639,Low
12077,0.2638,Low
16806,0.2638,Low
12545,0.2638,Low
43055,0.2638,Low
46631,0.2637,Low
37815,0.2637,Low
40908,0.2637,Low
34248,0.2637,Low
46333,0.2637,Low
394,0.2636,Low
7746,0.2636,Low
44880,0.2636,Low
21141,0.2636,Low
23219,0.2636,Low
39794,0.2636,Low
10019,0.2635,Low
32317,0.2635,Low
19209,0.2635,Low
16447,0.2635,Low
45314,0.2634,Low
1217,0.2634,Low
50165,0.2634,Low
17540,0.2634,Low
5052,0.2634,Low
42898,0.2634,Low
26319,0.2634,Low
43606,0.2634,Low
26429,0.2634,Low
34935,0.2633,Low
13505,0.2633,Low
35060,0.2633,Low
49283,0.2633,Low
19080,0.2632,Low
51123,0.2632,Low
50860,0.2632,Low
25400,0.2632,Low
46019,0.2631,Low
12734,0.2631,Low
12128,0.2631,Low
33369,0.2631,Low
19634,0.2631,Low
47960,0.263,Low
21885,0.263,Low
51495,0.263,Low
42989,0.263,Low
1965,0.263,Low
29434,0.263,Low
37615,0.263,Low
49013,0.263,Low
15958,0.2629,Low
17299,0.2629,Low
48524,0.2629,Low
2222,0.2629,Low
27985,0.2629,Low
23833,0.2629,Low
13140,0.2629,Low
32341,0.2628,Low
30629,0.2628,Low
14635,0.2627,Low
48382,0.2626,Low
23889,0.2626,Low
39422,0.2626,Low
51434,0.2626,Low
36227,0.2626,Low
33138,0.2626,Low
45039,0.2626,Low
39851,0.2626,Low
9114,0.2626,Low
47110,0.2626,Low
27473,0.2625,Low
31446,0.2625,Low
20622,0.2625,Low
47595,0.2625,Low
15009,0.2625,Low
11723,0.2625,Low
47431,0.2625,Low
15746,0.2625,Low
9609,0.2625,Low
16056,0.2625,Low
16879,0.2624,Low
45384,0.2624,Low
33469,0.2624,Low
26007,0.2623,Low
39431,0.2623,Low
31825,0.2623,Low
29116,0.2623,Low
36928,0.2622,Low
48402,0.2622,Low
49238,0.2622,Low
51497,0.2622,Low
37081,0.2621,Low
11803,0.2621,Low
38822,0.2621,Low
6469,0.2621,Low
4264,0.2621,Low
37042,0.2619,Low
49750,0.2619,Low
17055,0.2619,Low
22866,0.2619,Low
37485,0.2619,Low
23060,0.2619,Low
19978,0.2619,Low
13233,0.2618,Low
11563,0.2618,Low
15081,0.2618,Low
3257,0.2618,Low
30554,0.2618,Low
24375,0.2617,Low
33842,0.2617,Low
37370,0.2616,Low
13816,0.2616,Low
18540,0.2616,Low
17297,0.2616,Low
10641,0.2616,Low
13336,0.2615,Low
14443,0.2614,Low
48743,0.2613,Low
17383,0.2613,Low
42573,0.2613,Low
48848,0.2613,Low
37798,0.2612,Low
35390,0.2612,Low
43581,0.2611,Low
30363,0.2611,Low
50393,0.2611,Low
45049,0.2611,Low
42810,0.2611,Low
48550,0.2611,Low
27696,0.261,Low
9856,0.261,Low
2239,0.2609,Low
46763,0.2609,Low
39774,0.2609,Low
8060,0.2609,Low
35573,0.2609,Low
13878,0.2609,Low
10226,0.2608,Low
38885,0.2608,Low
48173,0.2608,Low
23605,0.2607,Low
1759,0.2607,Low
49682,0.2607,Low
24087,0.2607,Low
33822,0.2607,Low
4977,0.2607,Low
11356,0.2606,Low
21719,0.2606,Low
37471,0.2606,Low
3237,0.2606,Low
13971,0.2606,Low
37928,0.2606,Low
4015,0.2605,Low
32319,0.2605,Low
41248,0.2605,Low
14299,0.2604,Low
15344,0.2604,Low
2521,0.2604,Low
23233,0.2603,Low
21369,0.2603,Low
20251,0.2603,Low
30768,0.2603,Low
14307,0.2603,Low
45915,0.2602,Low
10894,0.2602,Low
12535,0.2602,Low
33701,0.2602,Low
31204,0.2601,Low
20211,0.2601,Low
5542,0.2601,Low
4619,0.26,Low
31331,0.26,Low
45604,0.26,Low
38367,0.26,Low
44146,0.26,Low
2629,0.26,Low
46943,0.26,Low
13503,0.26,Low
9839,0.2599,Low
18781,0.2599,Low
39760,0.2599,Low
51549,0.2599,Low
26121,0.2599,Low
22506,0.2599,Low
15438,0.2598,Low
27201,0.2598,Low
24515,0.2598,Low
34589,0.2598,Low
14638,0.2597,Low
32954,0.2597,Low
50069,0.2597,Low
31250,0.2597,Low
34918,0.2597,Low
25326,0.2596,Low
51714,0.2596,Low
401,0.2596,Low
27819,0.2596,Low
35951,0.2596,Low
4980,0.2596,Low
16691,0.2595,Low
44377,0.2595,Low
47448,0.2595,Low
50125,0.2595,Low
46474,0.2595,Low
23408,0.2594,Low
1487,0.2594,Low
33064,0.2594,Low
27639,0.2594,Low
29674,0.2594,Low
22517,0.2594,Low
15330,0.2593,Low
34008,0.2593,Low
15663,0.2593,Low
19948,0.2593,Low
10000,0.2592,Low
3252,0.2592,Low
23222,0.2592,Low
42809,0.2592,Low
43801,0.2592,Low
46898,0.2591,Low
44528,0.2591,Low
2732,0.2591,Low
5924,0.2591,Low
4138,0.2591,Low
41566,0.2591,Low
34339,0.2591,Low
15399,0.259,Low
24973,0.259,Low
25512,0.259,Low
7047,0.259,Low
26801,0.259,Low
45653,0.259,Low
39070,0.259,Low
15553,0.2589,Low
25262,0.2589,Low
15734,0.2589,Low
3179,0.2588,Low
20840,0.2588,Low
15937,0.2588,Low
14346,0.2588,Low
47212,0.2588,Low
35658,0.2588,Low
37992,0.2587,Low
44375,0.2587,Low
6443,0.2587,Low
8599,0.2587,Low
26596,0.2587,Low
24873,0.2586,Low
35197,0.2586,Low
34017,0.2586,Low
24532,0.2586,Low
25505,0.2585,Low
35318,0.2585,Low
17680,0.2585,Low
23056,0.2585,Low
668,0.2585,Low
18878,0.2585,Low
49705,0.2585,Low
2536,0.2584,Low
30577,0.2584,Low
3814,0.2584,Low
11892,0.2584,Low
31982,0.2584,Low
22163,0.2584,Low
14919,0.2584,Low
305,0.2583,Low
6576,0.2583,Low
13181,0.2583,Low
44496,0.2582,Low
27080,0.2582,Low
22253,0.2582,Low
38882,0.2581,Low
40271,0.2581,Low
30267,0.2581,Low
10364,0.2581,Low
26546,0.2581,Low
1874,0.258,Low
25365,0.258,Low
17738,0.258,Low
18209,0.258,Low
35481,0.258,Low
20407,0.258,Low
2692,0.258,Low
5163,0.2579,Low
12650,0.2579,Low
5258,0.2579,Low
48370,0.2579,Low
10904,0.2579,Low
25148,0.2579,Low
11290,0.2579,Low
14993,0.2578,Low
14075,0.2578,Low
11382,0.2578,Low
51860,0.2577,Low
24510,0.2577,Low
48390,0.2577,Low
27442,0.2576,Low
16840,0.2576,Low
7211,0.2576,Low
21780,0.2576,Low
7761,0.2575,Low
28690,0.2575,Low
1015,0.2575,Low
29036,0.2575,Low
8910,0.2574,Low
30538,0.2574,Low
23382,0.2574,Low
12350,0.2574,Low
39031,0.2574,Low
28841,0.2574,Low
9986,0.2574,Low
863,0.2573,Low
29802,0.2573,Low
45481,0.2573,Low
5580,0.2573,Low
48847,0.2573,Low
12739,0.2573,Low
12262,0.2573,Low
10318,0.2573,Low
41901,0.2573,Low
34781,0.2572,Low
26218,0.2572,Low
15531,0.2572,Low
11947,0.2572,Low
13371,0.2571,Low
39575,0.2571,Low
3659,0.2571,Low
35536,0.2571,Low
48908,0.2571,Low
43023,0.257,Low
6097,0.257,Low
43412,0.257,Low
38752,0.257,Low
33658,0.257,Low
5650,0.257,Low
21479,0.2569,Low
11256,0.2569,Low
6979,0.2569,Low
32859,0.2569,Low
22737,0.2568,Low
21840,0.2567,Low
25949,0.2567,Low
20401,0.2567,Low
34175,0.2567,Low
41959,0.2566,Low
26970,0.2566,Low
21000,0.2565,Low
34532,0.2565,Low
13792,0.2565,Low
16324,0.2564,Low
49306,0.2564,Low
39227,0.2564,Low
26520,0.2564,Low
8270,0.2564,Low
27328,0.2564,Low
19210,0.2564,Low
47433,0.2564,Low
29453,0.2563,Low
4281,0.2563,Low
3882,0.2563,Low
46309,0.2563,Low
48361,0.2562,Low
17911,0.2562,Low
38479,0.2562,Low
29348,0.2562,Low
46068,0.2561,Low
3126,0.2561,Low
38802,0.2561,Low
27624,0.2561,Low
14008,0.256,Low
41292,0.256,Low
13107,0.2559,Low
16218,0.2559,Low
28775,0.2559,Low
13520,0.2559,Low
22775,0.2559,Low
28014,0.2559,Low
24200,0.2558,Low
48139,0.2558,Low
27132,0.2558,Low
31993,0.2557,Low
23245,0.2557,Low
12300,0.2557,Low
7150,0.2556,Low
36571,0.2556,Low
12112,0.2556,Low
26928,0.2556,Low
32017,0.2556,Low
680,0.2556,Low
2611,0.2555,Low
25500,0.2555,Low
33437,0.2555,Low
43046,0.2555,Low
40220,0.2554,Low
18718,0.2553,Low
13902,0.2553,Low
14833,0.2553,Low
32185,0.2553,Low
7490,0.2552,Low
46136,0.2552,Low
13967,0.2552,Low
45976,0.2552,Low
7172,0.2551,Low
1192,0.2551,Low
29553,0.2551,Low
27588,0.2551,Low
8854,0.255,Low
45530,0.255,Low
8048,0.255,Low
10825,0.255,Low
36275,0.255,Low
36638,0.255,Low
10493,0.2549,Low
2682,0.2549,Low
15212,0.2549,Low
19512,0.2549,Low
43923,0.2549,Low
10466,0.2548,Low
43379,0.2548,Low
28071,0.2547,Low
28525,0.2547,Low
31414,0.2547,Low
26305,0.2547,Low
31835,0.2547,Low
29018,0.2547,Low
15575,0.2547,Low
48704,0.2546,Low
2892,0.2546,Low
10751,0.2546,Low
4884,0.2546,Low
35706,0.2545,Low
12568,0.2545,Low
41704,0.2545,Low
27535,0.2545,Low
13073,0.2545,Low
23463,0.2544,Low
48297,0.2544,Low
3094,0.2544,Low
20593,0.2544,Low
2380,0.2544,Low
34433,0.2544,Low
26224,0.2544,Low
50056,0.2543,Low
33127,0.2543,Low
42123,0.2542,Low
35105,0.2542,Low
6686,0.2542,Low
42825,0.2541,Low
6421,0.2541,Low
17459,0.2541,Low
29327,0.2541,Low
24709,0.254,Low
39585,0.254,Low
35589,0.254,Low
7704,0.2539,Low
39861,0.2539,Low
5155,0.2539,Low
21708,0.2539,Low
19043,0.2539,Low
45746,0.2539,Low
9212,0.2538,Low
4106,0.2538,Low
15159,0.2538,Low
14634,0.2538,Low
29760,0.2538,Low
41419,0.2538,Low
45803,0.2538,Low
42719,0.2537,Low
16366,0.2537,Low
33728,0.2537,Low
28641,0.2537,Low
7389,0.2536,Low
34800,0.2536,Low
29824,0.2536,Low
8990,0.2536,Low
48803,0.2535,Low
40935,0.2535,Low
22073,0.2535,Low
42994,0.2535,Low
21359,0.2535,Low
40562,0.2535,Low
37917,0.2535,Low
50241,0.2535,Low
34957,0.2535,Low
50212,0.2535,Low
35255,0.2534,Low
12936,0.2534,Low
42167,0.2534,Low
13548,0.2534,Low
2789,0.2534,Low
11326,0.2533,Low
51374,0.2533,Low
18789,0.2532,Low
43026,0.2532,Low
19664,0.2532,Low
34833,0.2532,Low
25470,0.2532,Low
20452,0.2532,Low
15766,0.2532,Low
48876,0.2532,Low
20109,0.2532,Low
38136,0.2531,Low
34948,0.2531,Low
1579,0.2531,Low
6308,0.2531,Low
1985,0.253,Low
40852,0.253,Low
37360,0.253,Low
45226,0.253,Low
6682,0.2529,Low
47869,0.2529,Low
29965,0.2529,Low
11743,0.2529,Low
12946,0.2529,Low
29796,0.2529,Low
13265,0.2528,Low
27848,0.2528,Low
10726,0.2528,Low
766,0.2528,Low
50043,0.2527,Low
17739,0.2527,Low
6784,0.2527,Low
8165,0.2527,Low
30685,0.2527,Low
18072,0.2527,Low
48500,0.2527,Low
1619,0.2526,Low
47494,0.2526,Low
35396,0.2526,Low
31552,0.2526,Low
21192,0.2526,Low
7695,0.2526,Low
46395,0.2526,Low
21778,0.2525,Low
12649,0.2525,Low
16342,0.2525,Low
26390,0.2524,Low
21793,0.2524,Low
11572,0.2524,Low
7032,0.2523,Low
14344,0.2523,Low
15075,0.2523,Low
26819,0.2523,Low
30620,0.2523,Low
4323,0.2522,Low
51043,0.2522,Low
25587,0.2521,Low
46815,0.2521,Low
11679,0.2521,Low
24119,0.2521,Low
48738,0.2521,Low
28452,0.252,Low
37734,0.252,Low
31857,0.2518,Low
42544,0.2518,Low
28591,0.2518,Low
12959,0.2518,Low
12640,0.2518,Low
27286,0.2518,Low
33293,0.2517,Low
36583,0.2517,Low
10819,0.2517,Low
26029,0.2517,Low
43909,0.2517,Low
50930,0.2516,Low
8760,0.2516,Low
1520,0.2516,Low
255,0.2516,Low
47127,0.2516,Low
10720,0.2516,Low
43762,0.2516,Low
7523,0.2516,Low
34332,0.2515,Low
8673,0.2515,Low
37709,0.2515,Low
51734,0.2514,Low
15188,0.2514,Low
23380,0.2514,Low
15787,0.2513,Low
44871,0.2513,Low
25498,0.2513,Low
17059,0.2513,Low
5445,0.2513,Low
45757,0.2513,Low
730,0.2512,Low
39550,0.2511,Low
24702,0.2511,Low
40247,0.2511,Low
28099,0.2511,Low
46009,0.251,Low
30375,0.251,Low
25674,0.251,Low
9020,0.251,Low
21563,0.251,Low
17325,0.251,Low
38936,0.2509,Low
33002,0.2509,Low
11186,0.2509,Low
37568,0.2509,Low
17145,0.2509,Low
43704,0.2509,Low
12169,0.2508,Low
10149,0.2508,Low
30071,0.2508,Low
38217,0.2507,Low
2051,0.2507,Low
1615,0.2506,Low
2121,0.2506,Low
21113,0.2506,Low
1794,0.2506,Low
40365,0.2506,Low
17154,0.2506,Low
12228,0.2506,Low
2801,0.2506,Low
12629,0.2506,Low
35701,0.2505,Low
21473,0.2505,Low
43559,0.2505,Low
10182,0.2505,Low
26858,0.2505,Low
37982,0.2505,Low
49295,0.2504,Low
39835,0.2504,Low
44273,0.2504,Low
42395,0.2504,Low
14850,0.2503,Low
39481,0.2503,Low
47586,0.2503,Low
45599,0.2503,Low
4337,0.2503,Low
24550,0.2503,Low
26416,0.2502,Low
10155,0.2501,Low
48907,0.2501,Low
30781,0.2501,Low
34066,0.2501,Low
18154,0.2501,Low
15891,0.2501,Low
18085,0.25,Low
11885,0.25,Low
42908,0.2499,Low
51090,0.2499,Low
16078,0.2499,Low
17412,0.2499,Low
43378,0.2499,Low
8100,0.2499,Low
31498,0.2499,Low
42396,0.2499,Low
23486,0.2499,Low
51787,0.2499,Low
2680,0.2499,Low
18400,0.2497,Low
8985,0.2497,Low
24227,0.2496,Low
36132,0.2496,Low
1497,0.2495,Low
36258,0.2495,Low
24718,0.2495,Low
27478,0.2494,Low
18804,0.2494,Low
24228,0.2494,Low
21205,0.2494,Low
42995,0.2494,Low
18894,0.2494,Low
38021,0.2493,Low
34503,0.2493,Low
30516,0.2492,Low
11938,0.2492,Low
40661,0.2492,Low
18778,0.249,Low
24210,0.249,Low
35018,0.249,Low
40173,0.2489,Low
22627,0.2489,Low
35421,0.2489,Low
1191,0.2489,Low
12925,0.2489,Low
10652,0.2489,Low
28395,0.2488,Low
48013,0.2488,Low
40045,0.2487,Low
24288,0.2487,Low
51161,0.2487,Low
36520,0.2487,Low
6927,0.2486,Low
27069,0.2485,Low
51808,0.2485,Low
7638,0.2485,Low
9296,0.2484,Low
6310,0.2484,Low
30352,0.2484,Low
51834,0.2484,Low
43726,0.2483,Low
39244,0.2483,Low
22985,0.2483,Low
25801,0.2483,Low
19437,0.2483,Low
34353,0.2482,Low
9352,0.2482,Low
36032,0.2481,Low
29487,0.2481,Low
13997,0.2481,Low
40180,0.2481,Low
8371,0.2481,Low
40966,0.2481,Low
38038,0.2481,Low
15571,0.2481,Low
33304,0.248,Low
45,0.248,Low
1444,0.248,Low
17144,0.2479,Low
3221,0.2479,Low
43588,0.2479,Low
5982,0.2479,Low
43504,0.2479,Low
5769,0.2478,Low
36149,0.2478,Low
37450,0.2478,Low
17431,0.2478,Low
29906,0.2478,Low
15614,0.2478,Low
10756,0.2478,Low
26796,0.2478,Low
41939,0.2477,Low
19623,0.2477,Low
20852,0.2477,Low
9028,0.2477,Low
24303,0.2477,Low
42703,0.2477,Low
51437,0.2477,Low
28047,0.2477,Low
12633,0.2475,Low
30626,0.2475,Low
27550,0.2475,Low
48854,0.2474,Low
51486,0.2474,Low
3756,0.2473,Low
35173,0.2473,Low
31810,0.2473,Low
25251,0.2473,Low
35323,0.2472,Low
16787,0.2472,Low
17767,0.2472,Low
21663,0.2472,Low
41234,0.2472,Low
26439,0.2471,Low
1593,0.2471,Low
1889,0.2471,Low
27650,0.2471,Low
51469,0.2471,Low
6773,0.2471,Low
38198,0.2471,Low
12378,0.2471,Low
41695,0.247,Low
1408,0.247,Low
11332,0.247,Low
30672,0.247,Low
18378,0.247,Low
5871,0.247,Low
21454,0.2469,Low
5610,0.2469,Low
16700,0.2469,Low
14497,0.2468,Low
29702,0.2468,Low
43533,0.2468,Low
25186,0.2468,Low
26558,0.2468,Low
44786,0.2468,Low
2328,0.2468,Low
5316,0.2468,Low
32655,0.2468,Low
15358,0.2467,Low
24232,0.2467,Low
3277,0.2467,Low
22012,0.2467,Low
39860,0.2467,Low
17395,0.2466,Low
90,0.2466,Low
48575,0.2466,Low
33005,0.2466,Low
42973,0.2466,Low
43898,0.2465,Low
9132,0.2465,Low
28831,0.2465,Low
17463,0.2465,Low
1300,0.2464,Low
45415,0.2463,Low
33310,0.2463,Low
9099,0.2463,Low
8627,0.2462,Low
20572,0.2462,Low
15458,0.2462,Low
14918,0.2462,Low
51865,0.2462,Low
12992,0.2462,Low
50410,0.2462,Low
44984,0.2462,Low
30036,0.2462,Low
41397,0.2461,Low
17869,0.246,Low
43623,0.246,Low
20976,0.246,Low
12209,0.246,Low
16394,0.246,Low
51251,0.246,Low
809,0.2459,Low
13474,0.2459,Low
49718,0.2459,Low
25709,0.2458,Low
1002,0.2458,Low
49194,0.2458,Low
27722,0.2457,Low
4341,0.2457,Low
3117,0.2457,Low
30886,0.2457,Low
34493,0.2457,Low
17856,0.2457,Low
1782,0.2457,Low
42608,0.2457,Low
8183,0.2456,Low
18800,0.2456,Low
845,0.2456,Low
46647,0.2456,Low
24835,0.2456,Low
10163,0.2456,Low
48952,0.2455,Low
4420,0.2455,Low
43094,0.2455,Low
5843,0.2455,Low
46554,0.2455,Low
10068,0.2455,Low
10138,0.2454,Low
8678,0.2454,Low
39932,0.2454,Low
40613,0.2453,Low
6447,0.2453,Low
2623,0.2453,Low
33767,0.2453,Low
42509,0.2453,Low
32878,0.2453,Low
50711,0.2453,Low
13093,0.2452,Low
33021,0.2452,Low
21017,0.2452,Low
26128,0.2452,Low
1644,0.2452,Low
20564,0.2452,Low
8921,0.2452,Low
20309,0.2451,Low
41033,0.2451,Low
34440,0.2451,Low
46958,0.2451,Low
46603,0.2451,Low
41882,0.2451,Low
41196,0.245,Low
16975,0.245,Low
11855,0.245,Low
1246,0.2449,Low
36421,0.2449,Low
6219,0.2449,Low
35224,0.2449,Low
2973,0.2448,Low
19051,0.2448,Low
30750,0.2448,Low
48020,0.2448,Low
40559,0.2448,Low
37311,0.2448,Low
32353,0.2448,Low
6102,0.2447,Low
34936,0.2447,Low
41903,0.2447,Low
7474,0.2447,Low
26184,0.2447,Low
29944,0.2447,Low
26569,0.2447,Low
46428,0.2447,Low
41948,0.2446,Low
39937,0.2446,Low
31797,0.2446,Low
49956,0.2446,Low
44489,0.2446,Low
17949,0.2446,Low
9587,0.2445,Low
27870,0.2445,Low
544,0.2445,Low
25183,0.2445,Low
5941,0.2445,Low
45511,0.2445,Low
9170,0.2445,Low
38743,0.2445,Low
22982,0.2444,Low
30582,0.2444,Low
50292,0.2444,Low
13920,0.2444,Low
6634,0.2443,Low
38998,0.2443,Low
26765,0.2443,Low
4547,0.2443,Low
9931,0.2443,Low
38624,0.2443,Low
46721,0.2443,Low
28673,0.2443,Low
19856,0.2442,Low
14296,0.2442,Low
3789,0.2442,Low
27190,0.2442,Low
47143,0.2442,Low
24272,0.2442,Low
36971,0.2442,Low
39256,0.2442,Low
29957,0.2442,Low
36020,0.2442,Low
11085,0.2441,Low
24952,0.2441,Low
11701,0.244,Low
1174,0.244,Low
19995,0.244,Low
49625,0.244,Low
4368,0.244,Low
45688,0.244,Low
22400,0.2439,Low
38510,0.2439,Low
44803,0.2439,Low
13522,0.2439,Low
50759,0.2439,Low
47352,0.2439,Low
23709,0.2438,Low
22133,0.2438,Low
36096,0.2438,Low
26599,0.2438,Low
18424,0.2438,Low
15572,0.2438,Low
39199,0.2438,Low
50962,0.2438,Low
17153,0.2437,Low
44815,0.2437,Low
546,0.2437,Low
24481,0.2436,Low
14120,0.2436,Low
44347,0.2436,Low
23324,0.2436,Low
15914,0.2436,Low
18327,0.2436,Low
26229,0.2435,Low
50897,0.2435,Low
27630,0.2435,Low
43505,0.2435,Low
30150,0.2435,Low
38,0.2434,Low
1113,0.2434,Low
36784,0.2434,Low
4223,0.2433,Low
18857,0.2432,Low
48251,0.2432,Low
263,0.2432,Low
48356,0.2431,Low
26808,0.2431,Low
23462,0.2431,Low
30593,0.243,Low
13192,0.243,Low
19351,0.243,Low
44799,0.243,Low
47192,0.243,Low
2904,0.243,Low
35456,0.243,Low
19027,0.243,Low
21920,0.2429,Low
24623,0.2429,Low
20080,0.2429,Low
4974,0.2429,Low
25769,0.2428,Low
44367,0.2428,Low
37641,0.2428,Low
16873,0.2428,Low
38932,0.2428,Low
41618,0.2428,Low
38778,0.2427,Low
25334,0.2427,Low
29064,0.2427,Low
18471,0.2427,Low
11408,0.2427,Low
22927,0.2426,Low
37904,0.2426,Low
33868,0.2426,Low
27233,0.2426,Low
6035,0.2425,Low
40453,0.2425,Low
34538,0.2425,Low
34778,0.2425,Low
28639,0.2424,Low
28486,0.2424,Low
35590,0.2424,Low
33656,0.2424,Low
22882,0.2424,Low
50918,0.2423,Low
35370,0.2423,Low
12709,0.2423,Low
30438,0.2423,Low
41134,0.2423,Low
1823,0.2422,Low
35028,0.2422,Low
4387,0.2422,Low
3375,0.2422,Low
19648,0.2421,Low
8428,0.2421,Low
49188,0.242,Low
20760,0.242,Low
44596,0.2419,Low
37318,0.2419,Low
27247,0.2419,Low
3469,0.2419,Low
18670,0.2418,Low
28250,0.2418,Low
45651,0.2417,Low
39970,0.2417,Low
25646,0.2417,Low
19235,0.2417,Low
21342,0.2417,Low
42614,0.2417,Low
48574,0.2417,Low
51252,0.2416,Low
46221,0.2416,Low
1951,0.2416,Low
38278,0.2416,Low
23441,0.2416,Low
35419,0.2416,Low
3992,0.2416,Low
37383,0.2416,Low
50916,0.2415,Low
42999,0.2415,Low
25721,0.2415,Low
36112,0.2415,Low
9483,0.2414,Low
538,0.2414,Low
40432,0.2414,Low
10806,0.2414,Low
9997,0.2414,Low
51832,0.2414,Low
51475,0.2413,Low
39228,0.2413,Low
35710,0.2412,Low
24040,0.2412,Low
25475,0.2412,Low
6497,0.2412,Low
24013,0.2411,Low
39439,0.2411,Low
24351,0.2411,Low
17758,0.241,Low
49575,0.241,Low
14109,0.241,Low
34444,0.241,Low
18382,0.241,Low
941,0.241,Low
11030,0.241,Low
16751,0.241,Low
33078,0.2409,Low
50017,0.2409,Low
33580,0.2409,Low
32849,0.2409,Low
12066,0.2408,Low
15062,0.2408,Low
34624,0.2408,Low
12681,0.2408,Low
19756,0.2408,Low
47652,0.2407,Low
