customer_id,last_transaction_date,frequency,monetary,recency_days,subscription_status,R_score,F_score,M_score,rfm_score,segment
19038,2025-08-31,21.0,335.79,1.0,Active,5,5,5,15,VIP
19039,2024-12-24,1.0,120.85,251.0,Active,1,1,3,5,Dormant
19040,2025-08-17,5.0,87.44999999999999,15.0,Active,4,3,2,9,Potential Loyal
19041,2025-06-03,7.0,297.43,90.0,Cancelled,2,4,5,11,Lost
19042,2025-05-31,2.0,215.78,93.0,Active,2,2,4,8,Dormant
19043,2025-03-18,1.0,377.89,167.0,Active,2,1,5,8,Dormant
19044,2025-08-13,12.0,119.88,19.0,Active,4,4,3,11,Loyal
19045,2025-07-11,15.0,299.84999999999997,52.0,Active,3,5,5,13,Loyal
19046,2025-08-29,3.0,52.47,3.0,Active,5,3,2,10,Potential Loyal
19047,2025-08-12,9.0,71.91,20.0,Active,4,4,2,10,Potential Loyal
19048,2025-08-08,13.0,166.26999999999998,24.0,Active,3,5,3,11,Loyal
19049,2025-08-18,9.0,194.01,14.0,Cancelled,4,4,4,12,VIP
19050,2025-08-09,7.0,349.93,23.0,Active,3,4,5,12,Loyal
19051,2025-08-30,2.0,172.58,2.0,Active,5,2,3,10,New
19052,2025-01-31,2.0,539.78,213.0,Active,2,2,5,9,Dormant
19053,2025-08-05,7.0,59.43,27.0,Active,3,4,2,9,Potential Loyal
19054,2025-08-26,7.0,122.42999999999999,6.0,Active,5,4,3,12,Loyal
19055,2025-03-24,20.0,349.79999999999995,161.0,Cancelled,2,5,5,12,Lost
19056,2025-08-15,10.0,249.89999999999998,17.0,Active,4,4,4,12,VIP
19057,2024-12-16,1.0,172.69,259.0,Active,1,1,4,6,Dormant
19058,2025-08-16,15.0,203.85,16.0,Active,4,5,4,13,VIP
19059,2025-06-27,2.0,215.78,66.0,Active,3,2,4,9,Potential Loyal
19060,2025-06-06,13.0,584.87,87.0,Active,2,5,5,12,At Risk
19061,2025-08-11,10.0,199.89999999999998,21.0,Active,4,4,4,12,VIP
19062,2025-08-12,4.0,99.96,20.0,Active,4,3,2,9,Potential Loyal
19063,2025-08-28,12.0,172.68,4.0,Active,5,4,3,12,Loyal
19064,2025-08-28,1.0,9.99,4.0,Active,5,1,1,7,New
19065,2024-07-26,1.0,172.69,402.0,Cancelled,1,1,4,6,Lost
19066,2025-03-05,1.0,107.89,180.0,Active,2,1,3,6,Dormant
19067,2025-08-24,10.0,143.9,8.0,Active,5,4,3,12,Loyal
19068,2025-04-14,1.0,269.89,140.0,Active,2,1,4,7,Dormant
19069,2025-07-28,2.0,49.98,35.0,Cancelled,3,2,1,6,Potential Loyal
19070,2024-11-01,1.0,431.89,304.0,Active,1,1,5,7,Dormant
19071,2025-08-16,11.0,175.89000000000001,16.0,Active,4,4,4,12,VIP
19072,2025-07-30,1.0,485.89,33.0,Active,3,1,5,9,Potential Loyal
19073,2025-07-25,1.0,242.89,38.0,Active,3,1,4,8,Potential Loyal
19074,2025-08-30,1.0,146.77,2.0,Active,5,1,3,9,New
19075,2025-08-21,20.0,287.8,11.0,Active,4,5,5,14,VIP
19076,2025-08-24,23.0,229.77,8.0,Active,5,5,4,14,VIP
19077,2025-08-05,11.0,549.89,27.0,Active,3,4,5,12,Loyal
19078,2025-07-25,5.0,224.95000000000002,38.0,Active,3,3,4,10,Loyal
19079,2025-08-03,21.0,268.59,29.0,Active,3,5,4,12,Loyal
19080,2025-07-20,8.0,427.31999999999994,43.0,Active,3,4,5,12,Loyal
19081,2025-04-18,4.0,179.96,136.0,Cancelled,2,3,4,9,Lost
19082,2025-02-10,11.0,109.89,203.0,Cancelled,2,4,3,9,Lost
19083,2025-03-25,1.0,86.29,160.0,Active,2,1,2,5,Dormant
19084,2024-07-30,5.0,49.95,398.0,Cancelled,1,3,1,5,Lost
19085,2025-05-31,1.0,172.69,93.0,Active,2,1,4,7,Dormant
19086,2025-08-29,15.0,167.85,3.0,Active,5,5,3,13,Loyal
19087,2024-12-30,1.0,91.69,245.0,Active,2,1,2,5,Dormant
19088,2024-11-23,1.0,229.39,282.0,Active,1,1,4,6,Dormant
19089,2025-05-25,2.0,241.7,99.0,Active,2,2,4,8,Dormant
19090,2025-08-06,11.0,175.89000000000001,26.0,Active,3,4,4,11,Loyal
19091,2025-06-03,1.0,86.29,90.0,Active,2,1,2,5,Dormant
19092,2025-08-23,10.0,159.9,9.0,Active,5,4,3,12,Loyal
19093,2025-08-17,22.0,439.78,15.0,Active,4,5,5,14,VIP
19094,2025-08-11,6.0,41.94,21.0,Active,4,3,1,8,Potential Loyal
19095,2025-02-20,2.0,1079.78,193.0,Active,2,2,5,9,Dormant
19096,2024-11-13,2.0,19.98,292.0,Cancelled,1,2,1,4,Lost
19097,2025-07-28,11.0,175.89000000000001,35.0,Active,3,4,4,11,Loyal
19098,2024-10-14,1.0,91.69,322.0,Active,1,1,2,4,Dormant
19099,2023-10-02,1.0,155.41,700.0,Cancelled,1,1,3,5,Lost
19100,2025-05-06,2.0,345.38,118.0,Active,2,2,5,9,Dormant
19101,2025-08-12,21.0,178.29,20.0,Active,4,5,4,13,VIP
19102,2025-08-19,12.0,119.88,13.0,Active,4,4,3,11,Loyal
19103,2025-01-14,1.0,172.69,230.0,Active,2,1,4,7,Dormant
19104,2025-08-03,7.0,349.93,29.0,Active,3,4,5,12,Loyal
19105,2024-11-03,2.0,539.78,302.0,Active,1,2,5,8,Dormant
19106,,0.0,0.0,9999.0,Cancelled,1,1,1,3,Lost
19107,2025-08-08,7.0,349.93,24.0,Active,3,4,5,12,Loyal
19108,2025-07-12,9.0,449.91,51.0,Active,3,4,5,12,Loyal
19109,2025-08-25,4.0,69.96,7.0,Active,5,3,2,10,Potential Loyal
19110,2025-03-11,2.0,293.54,174.0,Active,2,2,5,9,Dormant
19111,2025-08-18,19.0,161.31,14.0,Cancelled,4,5,3,12,Loyal
19112,2024-07-15,1.0,172.69,413.0,Cancelled,1,1,4,6,Lost
19113,2025-01-24,1.0,107.89,220.0,Active,2,1,3,6,Dormant
19114,2025-08-10,10.0,84.9,22.0,Cancelled,4,4,2,10,Potential Loyal
19115,2024-05-05,6.0,86.34,484.0,Cancelled,1,3,2,6,Lost
19116,2024-11-10,2.0,194.18,295.0,Active,1,2,4,7,Dormant
19117,2025-08-19,7.0,157.42999999999998,13.0,Active,4,4,3,11,Loyal
19118,2025-05-26,2.0,539.78,98.0,Active,2,2,5,9,Dormant
19119,2025-04-15,2.0,27.18,139.0,Cancelled,2,2,1,5,Lost
19120,2025-06-18,14.0,223.86,75.0,Cancelled,2,5,4,11,Lost
19121,2024-08-08,3.0,47.97,389.0,Cancelled,1,3,1,5,Lost
19122,2025-03-15,2.0,377.78,170.0,Active,2,2,5,9,Dormant
19123,2025-08-22,1.0,15.99,10.0,Active,5,1,1,7,New
19124,2024-09-16,2.0,194.18,350.0,Active,1,2,4,7,Dormant
19125,2025-01-26,14.0,223.86,218.0,Cancelled,2,5,4,11,Lost
19126,2025-08-27,4.0,63.96,5.0,Active,5,3,2,10,Potential Loyal
19127,2024-01-12,1.0,75.49,598.0,Cancelled,1,1,2,4,Lost
19128,2025-05-13,2.0,345.38,111.0,Active,2,2,5,9,Dormant
19129,2025-08-21,17.0,152.83,11.0,Active,4,5,3,12,Loyal
19130,2025-08-31,5.0,224.95000000000002,1.0,Active,5,3,4,12,Loyal
19131,2025-08-16,11.0,109.89,16.0,Active,4,4,3,11,Loyal
19132,2025-08-29,4.0,31.96,3.0,Active,5,3,1,9,Potential Loyal
19133,2025-08-03,5.0,212.45000000000002,29.0,Active,3,3,4,10,Loyal
19134,2025-07-12,8.0,127.92,51.0,Cancelled,3,4,3,10,Loyal
19135,2025-05-12,13.0,129.87,112.0,Cancelled,2,5,3,10,Lost
19136,2025-08-30,4.0,51.16,2.0,Active,5,3,2,10,Potential Loyal
19137,2025-08-14,3.0,59.97,18.0,Active,4,3,2,9,Potential Loyal
19138,2025-06-28,2.0,31.98,65.0,Cancelled,3,2,1,6,Potential Loyal
19139,2023-10-23,1.0,107.89,679.0,Cancelled,1,1,3,5,Lost
19140,2025-05-03,3.0,63.72,121.0,Cancelled,2,3,2,7,Lost
19141,2025-08-05,6.0,149.94,27.0,Active,3,3,3,9,Loyal
19142,2025-07-30,1.0,11.19,33.0,Active,3,1,1,5,Potential Loyal
19143,2025-04-29,2.0,485.78,125.0,Active,2,2,5,9,Dormant
19144,2025-08-26,5.0,79.95,6.0,Active,5,3,2,10,Potential Loyal
19145,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
19146,2025-08-22,3.0,47.97,10.0,Active,5,3,1,9,Potential Loyal
19147,2025-08-29,7.0,48.93,3.0,Active,5,4,1,10,Potential Loyal
19148,2025-06-07,1.0,172.69,86.0,Active,2,1,4,7,Dormant
19149,2025-07-13,2.0,485.78,50.0,Active,3,2,5,10,Potential Loyal
19150,2024-01-30,1.0,97.09,580.0,Cancelled,1,1,2,4,Lost
19151,2025-04-12,10.0,99.9,142.0,Cancelled,2,4,2,8,Lost
19152,2025-08-14,4.0,39.96,18.0,Active,4,3,1,8,Potential Loyal
19153,2025-08-28,20.0,499.79999999999995,4.0,Active,5,5,5,15,VIP
19154,2025-08-23,8.0,399.92,9.0,Active,5,4,5,14,VIP
19155,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
19156,2025-08-31,3.0,33.57,1.0,Active,5,3,1,9,Potential Loyal
19157,2025-08-14,6.0,149.94,18.0,Active,4,3,3,10,Loyal
19158,2025-08-30,5.0,106.19999999999999,2.0,Active,5,3,2,10,Potential Loyal
19159,2025-07-16,20.0,159.8,47.0,Active,3,5,3,11,Loyal
19160,2025-07-20,10.0,143.9,43.0,Active,3,4,3,10,Loyal
19161,2025-08-12,10.0,69.9,20.0,Active,4,4,2,10,Potential Loyal
19162,2025-08-24,5.0,49.95,8.0,Active,5,3,1,9,Potential Loyal
19163,2024-12-10,7.0,89.53,265.0,Cancelled,1,4,2,7,Lost
19164,2024-12-13,2.0,241.7,262.0,Active,1,2,4,7,Dormant
19165,2025-03-05,1.0,107.89,180.0,Active,2,1,3,6,Dormant
19166,2025-08-15,10.0,249.89999999999998,17.0,Active,4,4,4,12,VIP
19167,2025-08-30,4.0,169.96,2.0,Active,5,3,3,11,Loyal
19168,2024-12-10,2.0,22.38,265.0,Cancelled,1,2,1,4,Lost
19169,2025-06-04,1.0,86.29,89.0,Active,2,1,2,5,Dormant
19170,2024-11-28,2.0,89.98,277.0,Cancelled,1,2,2,5,Lost
19171,2025-04-26,1.0,107.89,128.0,Active,2,1,3,6,Dormant
19172,2025-08-16,6.0,149.94,16.0,Active,4,3,3,10,Loyal
19173,2025-02-25,10.0,499.90000000000003,188.0,Cancelled,2,4,5,11,Lost
19174,2025-06-04,2.0,458.78,89.0,Active,2,2,5,9,Dormant
19175,2025-08-04,2.0,25.58,28.0,Active,3,2,1,6,Potential Loyal
19176,2025-04-02,1.0,172.69,152.0,Active,2,1,4,7,Dormant
19177,2025-03-04,1.0,539.89,181.0,Active,2,1,5,8,Dormant
19178,2024-11-14,11.0,274.89,291.0,Cancelled,1,4,4,9,Lost
19179,2025-04-09,1.0,269.89,145.0,Active,2,1,4,7,Dormant
19180,2025-03-26,2.0,539.78,159.0,Active,2,2,5,9,Dormant
19181,2025-08-24,9.0,224.91,8.0,Active,5,4,4,13,VIP
19182,2025-05-06,3.0,25.47,118.0,Cancelled,2,3,1,6,Lost
19183,2024-09-06,7.0,111.93,360.0,Cancelled,1,4,3,8,Lost
19184,2025-04-16,7.0,78.33,138.0,Cancelled,2,4,2,8,Lost
19185,2025-08-22,3.0,29.97,10.0,Active,5,3,1,9,Potential Loyal
19186,2025-07-21,5.0,79.95,42.0,Active,3,3,2,8,Potential Loyal
19187,2025-08-27,1.0,9.99,5.0,Active,5,1,1,7,New
19188,2025-04-27,1.0,107.89,127.0,Active,2,1,3,6,Dormant
19189,2025-03-29,3.0,33.57,156.0,Cancelled,2,3,1,6,Lost
19190,2025-08-03,9.0,191.16,29.0,Active,3,4,4,11,Loyal
19191,2025-08-26,2.0,99.98,6.0,Active,5,2,2,9,New
19192,2025-08-08,10.0,111.89999999999999,24.0,Active,3,4,3,10,Loyal
19193,2024-11-13,4.0,57.56,292.0,Cancelled,1,3,2,6,Lost
19194,2025-08-26,4.0,27.96,6.0,Active,5,3,1,9,Potential Loyal
19195,2025-08-28,2.0,19.98,4.0,Active,5,2,1,8,New
19196,2025-08-05,10.0,111.89999999999999,27.0,Active,3,4,3,10,Loyal
19197,2024-10-08,8.0,199.92,328.0,Cancelled,1,4,4,9,Lost
19198,2025-08-03,7.0,314.93,29.0,Active,3,4,5,12,Loyal
19199,2025-08-28,6.0,299.94,4.0,Active,5,3,5,13,Loyal
19200,2024-07-24,1.0,138.13,404.0,Cancelled,1,1,3,5,Lost
19201,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
19202,2025-08-11,9.0,449.91,21.0,Active,4,4,5,13,VIP
19203,2025-08-22,15.0,318.59999999999997,10.0,Active,5,5,5,15,VIP
19204,2025-08-17,8.0,71.92,15.0,Active,4,4,2,10,Potential Loyal
19205,2025-04-01,9.0,143.91,153.0,Cancelled,2,4,3,9,Lost
19206,2025-08-27,4.0,99.96,5.0,Active,5,3,2,10,Potential Loyal
19207,2023-09-04,1.0,107.89,728.0,Cancelled,1,1,3,5,Lost
19208,2025-05-18,1.0,120.85,106.0,Cancelled,2,1,3,6,Lost
19209,2025-07-27,15.0,149.85,36.0,Active,3,5,3,11,Loyal
19210,2025-08-09,1.0,269.89,23.0,Active,3,1,4,8,Potential Loyal
19211,2025-06-11,3.0,149.97,82.0,Cancelled,2,3,3,8,Lost
19212,2025-08-03,16.0,319.84,29.0,Active,3,5,5,13,Loyal
19213,2025-08-20,1.0,9.99,12.0,Active,4,1,1,6,New
19214,2024-10-23,1.0,75.49,313.0,Active,1,1,2,4,Dormant
19215,2025-07-07,8.0,115.12,56.0,Active,3,4,3,10,Loyal
19216,2025-07-11,1.0,172.69,52.0,Active,3,1,4,8,Potential Loyal
19217,,0.0,0.0,9999.0,Cancelled,1,1,1,3,Lost
19218,2025-03-04,1.0,91.69,181.0,Active,2,1,2,5,Dormant
19219,2025-08-19,1.0,17.49,13.0,Active,4,1,1,6,New
19220,2025-08-14,15.0,167.85,18.0,Active,4,5,3,12,Loyal
19221,2025-04-03,2.0,431.78,151.0,Active,2,2,5,9,Dormant
19222,2025-08-21,22.0,467.28,11.0,Active,4,5,5,14,VIP
19223,2025-08-27,15.0,119.85000000000001,5.0,Active,5,5,3,13,Loyal
19224,2025-08-30,8.0,71.92,2.0,Active,5,4,2,11,Potential Loyal
19225,2025-06-01,2.0,345.38,92.0,Active,2,2,5,9,Dormant
19226,2024-12-17,1.0,188.89,258.0,Active,1,1,4,6,Dormant
19227,2023-10-20,1.0,146.77,682.0,Cancelled,1,1,3,5,Lost
19228,2025-08-03,13.0,454.87,29.0,Active,3,5,5,13,Loyal
19229,2025-04-05,1.0,107.89,149.0,Active,2,1,3,6,Dormant
19230,2025-05-05,17.0,118.83,119.0,Cancelled,2,5,3,10,Lost
19231,2025-08-12,6.0,67.14,20.0,Active,4,3,2,9,Potential Loyal
19232,2025-07-13,3.0,149.97,50.0,Active,3,3,3,9,Loyal
19233,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
19234,2025-08-26,3.0,29.97,6.0,Active,5,3,1,9,Potential Loyal
19235,2025-08-06,1.0,269.89,26.0,Active,3,1,4,8,Potential Loyal
19236,2025-08-26,21.0,146.79,6.0,Active,5,5,3,13,Loyal
19237,2025-08-19,7.0,69.93,13.0,Active,4,4,2,10,Potential Loyal
19238,2025-08-30,17.0,152.83,2.0,Active,5,5,3,13,Loyal
19239,2025-08-14,12.0,163.07999999999998,18.0,Active,4,4,3,11,Loyal
19240,2025-08-13,8.0,399.92,19.0,Active,4,4,5,13,VIP
19241,2025-07-12,5.0,199.95000000000002,51.0,Active,3,3,4,10,Loyal
19242,2025-08-29,3.0,26.97,3.0,Active,5,3,1,9,Potential Loyal
19243,2025-04-08,2.0,15.98,146.0,Cancelled,2,2,1,5,Lost
19244,2025-08-21,5.0,39.95,11.0,Active,4,3,1,8,Potential Loyal
19245,2025-08-27,8.0,71.92,5.0,Cancelled,5,4,2,11,Potential Loyal
19246,2025-08-15,21.0,335.79,17.0,Active,4,5,5,14,VIP
19247,2024-09-22,2.0,194.18,344.0,Active,1,2,4,7,Dormant
19248,2025-08-10,10.0,127.89999999999999,22.0,Active,4,4,3,11,Loyal
19249,2025-03-16,1.0,107.89,169.0,Active,2,1,3,6,Dormant
19250,2025-08-08,20.0,159.8,24.0,Active,3,5,3,11,Loyal
19251,2024-09-03,1.0,242.89,363.0,Active,1,1,4,6,Dormant
19252,2025-02-17,11.0,467.39000000000004,196.0,Cancelled,2,4,5,11,Lost
19253,2025-08-09,2.0,127.88,23.0,Active,3,2,3,8,Potential Loyal
19254,2025-08-06,2.0,345.38,26.0,Active,3,2,5,10,Potential Loyal
19255,2025-08-30,19.0,474.80999999999995,2.0,Active,5,5,5,15,VIP
19256,2025-08-25,23.0,195.27,7.0,Active,5,5,4,14,VIP
19257,2025-08-28,14.0,156.36,4.0,Active,5,5,3,13,Loyal
19258,2025-08-31,11.0,219.89,1.0,Active,5,4,4,13,VIP
19259,2025-08-21,2.0,49.98,11.0,Active,4,2,1,7,New
19260,2025-08-22,18.0,244.62,10.0,Active,5,5,4,14,VIP
19261,2025-08-28,9.0,143.91,4.0,Active,5,4,3,12,Loyal
19262,2025-02-06,3.0,29.97,207.0,Cancelled,2,3,1,6,Lost
19263,2025-08-30,7.0,69.93,2.0,Active,5,4,2,11,Potential Loyal
19264,2025-06-19,2.0,215.78,74.0,Active,2,2,4,8,Dormant
19265,2025-08-29,22.0,219.78,3.0,Active,5,5,4,14,VIP
19266,2025-08-17,2.0,84.98,15.0,Active,4,2,2,8,New
19267,2025-08-05,1.0,242.89,27.0,Active,3,1,4,8,Potential Loyal
19268,2024-09-10,1.0,269.89,356.0,Active,1,1,4,6,Dormant
19269,2025-03-18,4.0,79.96,167.0,Cancelled,2,3,2,7,Lost
19270,2024-06-26,10.0,249.89999999999998,432.0,Cancelled,1,4,4,9,Lost
19271,2024-10-17,2.0,276.26,319.0,Active,1,2,5,8,Dormant
19272,2025-06-08,17.0,144.33,85.0,Active,2,5,3,10,At Risk
19273,2025-03-30,1.0,107.89,155.0,Active,2,1,3,6,Dormant
19274,,0.0,0.0,9999.0,Cancelled,1,1,1,3,Lost
19275,2024-10-19,9.0,89.91,317.0,Cancelled,1,4,2,7,Lost
19276,2024-09-08,2.0,917.78,358.0,Active,1,2,5,8,Dormant
19277,2024-08-19,12.0,191.88,378.0,Cancelled,1,4,4,9,Lost
19278,2025-08-17,2.0,345.38,15.0,Cancelled,4,2,5,11,New
19279,2025-08-19,9.0,89.91,13.0,Active,4,4,2,10,Potential Loyal
19280,2025-08-14,9.0,62.910000000000004,18.0,Active,4,4,2,10,Potential Loyal
19281,2025-08-20,11.0,549.89,12.0,Active,4,4,5,13,VIP
19282,2024-10-25,2.0,19.98,311.0,Cancelled,1,2,1,4,Lost
19283,2025-08-06,5.0,79.95,26.0,Active,3,3,2,8,Potential Loyal
19284,2025-08-13,15.0,239.85,19.0,Active,4,5,4,13,VIP
19285,2025-04-07,2.0,431.78,147.0,Active,2,2,5,9,Dormant
19286,2025-06-08,1.0,242.89,85.0,Cancelled,2,1,4,7,Lost
19287,2025-02-27,1.0,242.89,186.0,Active,2,1,4,7,Dormant
19288,2025-01-05,3.0,26.97,239.0,Cancelled,2,3,1,6,Lost
19289,2024-05-08,1.0,107.89,481.0,Active,1,1,3,5,Dormant
19290,2025-01-10,2.0,971.78,234.0,Cancelled,2,2,5,9,Lost
19291,2023-12-08,3.0,29.97,633.0,Cancelled,1,3,1,5,Lost
19292,2025-08-06,3.0,29.97,26.0,Active,3,3,1,7,Potential Loyal
19293,2025-08-23,9.0,71.91,9.0,Active,5,4,2,11,Potential Loyal
19294,2024-02-14,4.0,39.96,565.0,Cancelled,1,3,1,5,Lost
19295,2025-08-23,20.0,199.8,9.0,Active,5,5,4,14,VIP
19296,2025-05-12,2.0,345.38,112.0,Active,2,2,5,9,Dormant
19297,2025-04-28,2.0,971.78,126.0,Active,2,2,5,9,Dormant
19298,2024-11-26,1.0,229.39,279.0,Active,1,1,4,6,Dormant
19299,2024-08-12,1.0,97.09,385.0,Cancelled,1,1,2,4,Lost
19300,2025-06-25,1.0,539.89,68.0,Active,3,1,5,9,Potential Loyal
19301,2025-08-15,5.0,49.95,17.0,Active,4,3,1,8,Potential Loyal
19302,2025-07-11,1.0,229.39,52.0,Active,3,1,4,8,Potential Loyal
19303,2025-08-12,3.0,104.97,20.0,Active,4,3,2,9,Potential Loyal
19304,2025-07-18,1.0,539.89,45.0,Active,3,1,5,9,Potential Loyal
19305,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
19306,2024-10-04,5.0,67.95,332.0,Cancelled,1,3,2,6,Lost
19307,2025-08-07,17.0,169.83,25.0,Active,3,5,3,11,Loyal
19308,2025-02-04,2.0,971.78,209.0,Active,2,2,5,9,Dormant
19309,2025-08-16,7.0,174.92999999999998,16.0,Active,4,4,4,12,VIP
19310,2025-08-21,6.0,95.94,11.0,Active,4,3,2,9,Potential Loyal
19311,2025-08-18,22.0,219.78,14.0,Active,4,5,4,13,VIP
19312,2025-08-18,4.0,63.96,14.0,Active,4,3,2,9,Potential Loyal
19313,2025-08-24,5.0,49.95,8.0,Active,5,3,1,9,Potential Loyal
19314,2025-02-18,2.0,28.78,195.0,Cancelled,2,2,1,5,Lost
19315,2025-08-04,11.0,274.89,28.0,Active,3,4,4,11,Loyal
19316,2025-08-18,19.0,303.81,14.0,Active,4,5,5,14,VIP
19317,2025-08-24,11.0,175.89000000000001,8.0,Active,5,4,4,13,VIP
19318,2024-04-30,4.0,63.96,489.0,Cancelled,1,3,2,6,Lost
19319,2025-01-03,1.0,107.89,241.0,Active,2,1,3,6,Dormant
19320,2025-06-05,2.0,215.78,88.0,Active,2,2,4,8,Dormant
19321,2025-04-15,2.0,539.78,139.0,Active,2,2,5,9,Dormant
19322,2025-08-08,12.0,101.88,24.0,Active,3,4,2,9,Potential Loyal
19323,2025-08-15,9.0,71.91,17.0,Active,4,4,2,10,Potential Loyal
19324,2025-08-13,14.0,349.85999999999996,19.0,Active,4,5,5,14,VIP
19325,2025-08-11,1.0,49.99,21.0,Active,4,1,1,6,New
19326,2023-12-06,4.0,57.56,635.0,Cancelled,1,3,2,6,Lost
19327,2025-08-12,2.0,19.98,20.0,Active,4,2,1,7,New
19328,2025-08-31,3.0,275.07,1.0,Active,5,3,4,12,Loyal
19329,2025-03-21,2.0,215.78,164.0,Cancelled,2,2,4,8,Lost
19330,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
19331,2025-08-20,4.0,84.96,12.0,Active,4,3,2,9,Potential Loyal
19332,2025-01-29,1.0,107.89,215.0,Active,2,1,3,6,Dormant
19333,2025-08-19,5.0,99.94999999999999,13.0,Active,4,3,2,9,Potential Loyal
19334,2025-08-14,12.0,239.88,18.0,Active,4,4,4,12,VIP
19335,2025-08-25,5.0,49.95,7.0,Active,5,3,1,9,Potential Loyal
19336,2025-08-19,19.0,189.81,13.0,Active,4,5,4,13,VIP
19337,2025-05-03,1.0,146.77,121.0,Active,2,1,3,6,Dormant
19338,2025-08-27,2.0,25.58,5.0,Active,5,2,1,8,New
19339,2025-08-09,3.0,33.57,23.0,Active,3,3,1,7,Potential Loyal
19340,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
19341,2025-09-01,8.0,79.92,0.0,Active,5,4,2,11,Potential Loyal
19342,2025-03-07,5.0,39.95,178.0,Cancelled,2,3,1,6,Lost
19343,2025-08-04,13.0,103.87,28.0,Active,3,5,2,10,Potential Loyal
19344,2025-08-14,3.0,43.17,18.0,Active,4,3,1,8,Potential Loyal
19345,2025-08-29,8.0,67.92,3.0,Active,5,4,2,11,Potential Loyal
19346,2025-05-05,9.0,129.51,119.0,Cancelled,2,4,3,9,Lost
19347,2025-04-28,1.0,188.89,126.0,Active,2,1,4,7,Dormant
19348,2023-11-24,2.0,19.98,647.0,Cancelled,1,2,1,4,Lost
19349,2025-08-13,3.0,26.97,19.0,Active,4,3,1,8,Potential Loyal
19350,2025-08-11,3.0,20.97,21.0,Active,4,3,1,8,Potential Loyal
19351,2025-08-23,18.0,244.62,9.0,Active,5,5,4,14,VIP
19352,2025-07-30,22.0,494.78,33.0,Active,3,5,5,13,Loyal
19353,2025-08-11,6.0,81.53999999999999,21.0,Active,4,3,2,9,Potential Loyal
19354,2025-08-29,17.0,361.08,3.0,Active,5,5,5,15,VIP
19355,2025-08-29,1.0,6.99,3.0,Active,5,1,1,7,New
19356,2025-08-30,23.0,1034.77,2.0,Active,5,5,5,15,VIP
19357,2025-04-01,2.0,539.78,153.0,Active,2,2,5,9,Dormant
19358,2025-08-03,21.0,178.29,29.0,Cancelled,3,5,4,12,Loyal
19359,2025-08-24,5.0,49.95,8.0,Active,5,3,1,9,Potential Loyal
19360,2025-05-16,5.0,42.45,108.0,Cancelled,2,3,1,6,Lost
19361,2025-08-04,3.0,74.97,28.0,Cancelled,3,3,2,8,Potential Loyal
19362,2025-08-10,1.0,11.19,22.0,Active,4,1,1,6,New
19363,2025-01-07,1.0,539.89,237.0,Active,2,1,5,8,Dormant
19364,2025-08-26,18.0,125.82000000000001,6.0,Active,5,5,3,13,Loyal
19365,2025-08-22,20.0,199.8,10.0,Cancelled,5,5,4,14,VIP
19366,2025-06-15,1.0,8.49,78.0,Active,2,1,1,4,Dormant
19367,2025-08-07,17.0,118.83,25.0,Active,3,5,3,11,Loyal
19368,2025-07-01,1.0,269.89,62.0,Active,3,1,4,8,Potential Loyal
19369,2025-08-22,3.0,74.97,10.0,Active,5,3,2,10,Potential Loyal
19370,2025-08-16,7.0,69.93,16.0,Active,4,4,2,10,Potential Loyal
19371,2025-01-03,1.0,86.29,241.0,Active,2,1,2,5,Dormant
19372,2025-08-04,1.0,9.99,28.0,Active,3,1,1,5,Potential Loyal
19373,2025-08-08,5.0,79.95,24.0,Active,3,3,2,8,Potential Loyal
19374,2025-08-22,7.0,122.42999999999999,10.0,Active,5,4,3,12,Loyal
19375,2025-08-04,11.0,274.89,28.0,Active,3,4,4,11,Loyal
19376,2025-08-08,10.0,99.9,24.0,Active,3,4,2,9,Potential Loyal
19377,2025-08-04,2.0,215.78,28.0,Active,3,2,4,9,Potential Loyal
19378,2025-08-31,2.0,19.98,1.0,Active,5,2,1,8,New
19379,2025-08-23,7.0,349.93,9.0,Active,5,4,5,14,VIP
19380,2025-08-23,5.0,112.44999999999999,9.0,Active,5,3,3,11,Loyal
19381,2025-08-29,23.0,1149.77,3.0,Active,5,5,5,15,VIP
19382,2025-08-06,2.0,22.38,26.0,Active,3,2,1,6,Potential Loyal
19383,2025-08-21,9.0,71.91,11.0,Active,4,4,2,10,Potential Loyal
19384,2025-08-26,5.0,124.94999999999999,6.0,Active,5,3,3,11,Loyal
19385,2023-10-11,1.0,138.13,691.0,Active,1,1,3,5,Dormant
19386,2025-07-02,1.0,97.09,61.0,Active,3,1,2,6,Potential Loyal
19387,2025-02-08,1.0,146.77,205.0,Active,2,1,3,6,Dormant
19388,2025-08-20,12.0,153.48,12.0,Active,4,4,3,11,Loyal
19389,2024-11-27,7.0,174.92999999999998,278.0,Cancelled,1,4,4,9,Lost
19390,2024-06-06,1.0,97.09,452.0,Cancelled,1,1,2,4,Lost
19391,2025-08-24,16.0,339.84,8.0,Active,5,5,5,15,VIP
19392,2025-08-28,21.0,335.79,4.0,Active,5,5,5,15,VIP
